Timestamp,Device ID,Serial Number,Model,Sub Model,Friendly Name,Latitude,Longitude,Is Indoor,Is Public,PM2.5 AQI,PM10 AQI,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,Applied PM2.5 Custom Calibration Setting - Offset,PM4.0,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,Applied PM10 Custom Calibration Setting - Offset,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Status,System Status
UTC,,,,,,,,boolean,boolean,,,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,um,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,,Fahrenheit,,%,,,
01/01/2024 00:06:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,74,21,22,23,,,23,23,,,82,92,92,92,92,0.48,0,417,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.548,,,0,71.8,,59,,0,0
01/01/2024 00:21:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,74,21,22,23,,,23,23,,,81,91,91,91,91,0.46,0,422,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.547,,,0,71.8,,59,,0,0
01/01/2024 00:36:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,74,21,21,23,,,23,23,,,80,90,90,90,90,0.48,0,427,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.552,,,0,71.6,,59,,0,0
01/01/2024 00:51:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,74,21,22,23,,,23,23,,,81,91,91,91,91,0.47,0,438,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.559,,,0,71.6,,59,,0,0
01/01/2024 01:06:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,76,22,23,24,,,24,24,,,85,96,96,96,96,0.47,0,440,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.570,,,0,71.6,,59,,0,0
01/01/2024 01:21:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,80,24,24,26,,,26,26,,,91,102,102,103,103,0.47,0,441,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.579,,,0,71.6,,59,,0,0
01/01/2024 01:36:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,91,29,29,31,,,31,31,,,110,123,124,124,124,0.48,0,444,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.585,,,0,71.6,,59,,0,0
01/01/2024 01:51:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,110,37,37,39,,,40,40,,,140,157,157,157,157,0.48,0,442,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.600,,,0,71.6,,59,,0,0
01/01/2024 02:06:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,127,43,44,46,,,46,46,,,164,184,184,184,184,0.48,0,440,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.611,,,0,71.6,,59,,0,0
01/01/2024 02:21:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,134,45,47,49,,,49,49,,,175,196,196,196,196,0.48,0,435,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.612,,,0,71.6,,59,,0,0
01/01/2024 02:36:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,137,46,47,50,,,50,50,,,177,199,199,199,199,0.49,0,442,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.610,,,0,71.6,,60,,0,0
01/01/2024 02:51:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,151,51,52,56,,,56,56,,,197,221,221,221,221,0.49,0,439,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.617,,,0,71.4,,60,,0,0
01/01/2024 03:06:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,149,51,52,55,,,55,55,,,196,220,220,220,220,0.48,0,445,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.622,,,0,71.4,,60,,0,0
01/01/2024 03:21:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,142,48,49,52,,,52,52,,,185,207,208,208,208,0.48,0,441,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.618,,,0,71.4,,60,,0,0
01/01/2024 03:36:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,137,46,47,50,,,50,50,,,178,199,200,200,200,0.48,0,442,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.606,,,0,71.4,,60,,0,0
01/01/2024 03:51:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,129,44,45,47,,,48,48,,,168,188,189,189,189,0.48,0,446,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.595,,,0,71.2,,60,,0,0
01/01/2024 04:06:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,124,42,42,45,,,45,45,,,158,178,178,178,178,0.48,0,449,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.583,,,0,71.2,,60,,0,0
01/01/2024 04:21:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,115,38,39,41,,,41,41,,,146,164,164,164,164,0.47,0,448,,,0,,,,,23.67,,0,,,,,,,,,,,,,,,,,0.561,,,0,71.2,,60,,0,0
01/01/2024 04:36:26,ckklh4b0bbk2m84v0t5g,81442326018,8144,2,Indoor 14,,,true,false,105,34,35,37,,,37,37,,,131,147,147,147,147,0.48,0,451,,,0,,,,,23.68,,0,,,,,,,,,,,,,,,,,0.527,,,0,71.1,,61,,0,0
