Timestamp,Device ID,Serial Number,Model,Sub Model,Friendly Name,Latitude,Longitude,Is Indoor,Is Public,PM2.5 AQI,PM10 AQI,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,Applied PM2.5 Custom Calibration Setting - Offset,PM4.0,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,Applied PM10 Custom Calibration Setting - Offset,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Status,System Status
UTC,,,,,,,,boolean,boolean,,,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,um,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,,Fahrenheit,,%,,,
01/01/2024 00:06:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,33,7,8,8,,,8,8,,,73,82,82,82,82,0.45,0,418,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.570,,,0,72.0,,58,,0,0
01/01/2024 00:21:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,33,7,8,8,,,8,8,,,73,82,82,82,82,0.46,0,420,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.572,,,0,71.8,,58,,0,0
01/01/2024 00:36:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,33,7,8,8,,,8,8,,,71,80,80,80,80,0.46,0,426,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.575,,,0,71.8,,58,,0,0
01/01/2024 00:51:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,33,7,8,8,,,8,8,,,73,82,82,82,83,0.46,0,425,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.589,,,0,71.8,,58,,0,0
01/01/2024 01:06:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,38,8,8,9,,,9,9,,,74,83,83,83,83,0.45,0,428,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.600,,,0,71.8,,59,,0,0
01/01/2024 01:21:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,38,8,8,9,,,9,9,,,78,87,88,88,88,0.46,0,435,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.612,,,0,71.8,,59,,0,0
01/01/2024 01:36:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,42,9,10,10,,,10,10,,,90,101,101,101,101,0.46,0,431,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.619,,,0,71.6,,59,,0,0
01/01/2024 01:51:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,53,12,12,13,,,13,13,,,113,128,128,128,128,0.47,0,434,,,0,,,,,23.59,,0,,,,,,,,,,,,,,,,,0.633,,,0,71.6,,59,,0,0
01/01/2024 02:06:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,59,15,15,16,,,16,16,,,135,152,153,153,153,0.47,0,436,,,0,,,,,23.60,,0,,,,,,,,,,,,,,,,,0.643,,,0,71.6,,59,,0,0
01/01/2024 02:21:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,61,16,16,17,,,17,17,,,150,169,169,169,169,0.47,0,438,,,0,,,,,23.60,,0,,,,,,,,,,,,,,,,,0.648,,,0,71.6,,59,,0,0
01/01/2024 02:36:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,63,17,17,18,,,18,18,,,156,175,176,176,176,0.46,0,433,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.652,,,0,71.6,,59,,0,0
01/01/2024 02:51:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,66,18,18,19,,,19,19,,,166,188,188,188,188,0.47,0,442,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.653,,,0,71.6,,59,,0,0
01/01/2024 03:06:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,68,19,19,20,,,20,20,,,176,198,198,198,198,0.47,0,439,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.663,,,0,71.6,,59,,0,0
01/01/2024 03:21:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,68,19,19,20,,,20,20,,,171,192,193,193,193,0.47,0,445,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.660,,,0,71.4,,59,,0,0
01/01/2024 03:36:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,63,17,17,18,,,18,18,,,158,178,178,178,178,0.47,0,443,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.654,,,0,71.4,,59,,0,0
01/01/2024 03:51:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,61,16,16,17,,,17,17,,,150,169,170,170,170,0.47,0,448,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.644,,,0,71.4,,59,,0,0
01/01/2024 04:06:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,59,15,16,16,,,16,16,,,142,160,160,161,161,0.47,0,445,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.632,,,0,71.4,,59,,0,0
01/01/2024 04:21:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,57,14,14,15,,,15,15,,,132,149,149,149,149,0.46,0,443,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.614,,,0,71.4,,60,,0,0
01/01/2024 04:36:26,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,55,13,13,14,,,14,14,,,119,134,134,134,134,0.45,0,443,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.590,,,0,71.4,,60,,0,0
01/01/2024 04:53:45,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,50,11,11,12,,,12,12,,,101,114,114,114,114,0.46,0,447,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.001,,,0,71.4,,60,,0,1
01/01/2024 05:08:45,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,42,9,10,10,,,10,10,,,90,101,101,101,101,0.46,0,443,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.006,,,0,71.4,,60,,0,0
01/01/2024 05:23:45,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,38,8,9,9,,,9,9,,,80,91,91,91,91,0.46,0,441,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.007,,,0,71.2,,60,,0,0
01/01/2024 05:38:45,ckklakr0bbk2m84v0sog,81442326006,8144,2,Indoor 01,,,true,false,38,8,8,9,,,9,9,,,74,83,84,84,84,0.46,0,433,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.004,,,0,71.2,,60,,0,0
