Timestamp,Device ID,Serial Number,Model,Sub Model,Friendly Name,Latitude,Longitude,Is Indoor,Is Public,PM2.5 AQI,PM10 AQI,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,Applied PM2.5 Custom Calibration Setting - Offset,PM4.0,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,Applied PM10 Custom Calibration Setting - Offset,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Status,System Status
UTC,,,,,,,,boolean,boolean,,,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,um,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,,Fahrenheit,,%,,,
01/01/2024 00:06:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,42,9,9,10,,,10,10,,,68,76,76,76,76,0.48,0,421,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.706,,,0,71.4,,60,,0,0
01/01/2024 00:21:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,42,9,9,10,,,10,10,,,67,75,75,75,75,0.47,0,419,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.702,,,0,71.2,,60,,0,0
01/01/2024 00:36:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,42,9,9,10,,,10,10,,,68,76,76,76,76,0.47,0,416,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.708,,,0,71.2,,60,,0,0
01/01/2024 00:51:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,42,9,9,10,,,10,10,,,69,78,78,78,78,0.49,0,415,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.715,,,0,71.2,,60,,0,0
01/01/2024 01:06:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,46,10,10,11,,,11,11,,,74,83,84,84,84,0.48,0,416,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.720,,,0,71.1,,60,,0,0
01/01/2024 01:21:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,50,11,12,12,,,12,12,,,85,96,96,96,96,0.49,0,415,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.725,,,0,71.1,,60,,0,0
01/01/2024 01:36:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,59,15,15,16,,,16,16,,,113,127,127,127,127,0.48,0,423,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.727,,,0,71.1,,60,,0,0
01/01/2024 01:51:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,72,20,20,22,,,22,22,,,149,167,167,167,168,0.49,0,431,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.738,,,0,71.1,,60,,0,0
01/01/2024 02:06:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,74,21,22,23,,,23,23,,,160,179,180,180,180,0.49,0,429,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.743,,,0,71.1,,60,,0,0
01/01/2024 02:21:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,74,21,21,23,,,23,23,,,157,176,177,177,177,0.49,0,424,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.740,,,0,71.1,,61,,0,0
01/01/2024 02:36:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,74,21,21,23,,,23,23,,,157,177,177,177,177,0.49,0,421,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.737,,,0,71.1,,61,,0,0
01/01/2024 02:51:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,82,25,25,27,,,27,27,,,185,208,208,208,208,0.49,0,425,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.746,,,0,71.1,,61,,0,0
01/01/2024 03:06:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,76,22,23,24,,,24,24,,,168,188,189,189,189,0.49,0,433,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.745,,,0,70.9,,61,,0,0
01/01/2024 03:21:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,72,20,21,22,,,22,22,,,150,169,169,169,170,0.49,0,440,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.738,,,0,70.9,,61,,0,0
01/01/2024 03:36:26,ckklbdr0bbk2m84v0sqg,81442326015,8144,2,Indoor 04,,,true,false,70,19,20,21,,,21,21,,,144,161,162,162,162,0.48,0,442,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.731,,,0,70.9,,61,,0,0
