Timestamp,Device ID,Serial Number,Model,Sub Model,Friendly Name,Latitude,Longitude,Is Indoor,Is Public,PM2.5 AQI,PM10 AQI,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,Applied PM2.5 Custom Calibration Setting - Offset,PM4.0,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,Applied PM10 Custom Calibration Setting - Offset,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Status,System Status
UTC,,,,,,,,boolean,boolean,,,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,um,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,,Fahrenheit,,%,,,
01/01/2024 00:06:26,ckklb630bbk2m84v0spg,81442326017,8144,2,Indoor 03,,,true,false,72,20,21,22,,,22,22,,,72,81,81,81,81,0.43,0,432,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.443,,,0,71.8,,60,,0,0
01/01/2024 00:21:26,ckklb630bbk2m84v0spg,81442326017,8144,2,Indoor 03,,,true,false,72,20,21,22,,,22,22,,,72,81,81,81,81,0.42,0,434,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.437,,,0,71.6,,60,,0,0
01/01/2024 00:36:26,ckklb630bbk2m84v0spg,81442326017,8144,2,Indoor 03,,,true,false,72,20,20,22,,,22,22,,,70,79,79,79,79,0.45,0,429,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.440,,,0,71.6,,60,,0,0
01/01/2024 00:51:26,ckklb630bbk2m84v0spg,81442326017,8144,2,Indoor 03,,,true,false,72,20,20,22,,,22,22,,,71,80,80,80,80,0.44,0,432,,,0,,,,,23.59,,0,,,,,,,,,,,,,,,,,0.440,,,0,71.6,,60,,0,0
01/01/2024 01:06:26,ckklb630bbk2m84v0spg,81442326017,8144,2,Indoor 03,,,true,false,74,21,21,23,,,23,23,,,74,83,83,83,83,0.43,0,443,,,0,,,,,23.59,,0,,,,,,,,,,,,,,,,,0.442,,,0,71.6,,60,,0,0
01/01/2024 01:21:26,ckklb630bbk2m84v0spg,81442326017,8144,2,Indoor 03,,,true,false,76,22,22,24,,,24,24,,,77,87,87,87,87,0.44,0,434,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.452,,,0,71.6,,60,,0,0
01/01/2024 01:36:26,ckklb630bbk2m84v0spg,81442326017,8144,2,Indoor 03,,,true,false,82,25,25,27,,,27,27,,,88,99,99,99,100,0.45,0,430,,,0,,,,,23.59,,0,,,,,,,,,,,,,,,,,0.459,,,0,71.4,,60,,0,0
01/01/2024 01:51:26,ckklb630bbk2m84v0spg,81442326017,8144,2,Indoor 03,,,true,false,99,32,33,35,,,35,35,,,115,129,129,130,130,0.45,0,430,,,0,,,,,23.60,,0,,,,,,,,,,,,,,,,,0.476,,,0,71.4,,60,,0,0
01/01/2024 02:06:26,ckklb630bbk2m84v0spg,81442326017,8144,2,Indoor 03,,,true,false,117,39,40,42,,,42,42,,,138,155,156,156,156,0.45,0,434,,,0,,,,,23.60,,0,,,,,,,,,,,,,,,,,0.496,,,0,71.4,,60,,0,0
01/01/2024 02:21:26,ckklb630bbk2m84v0spg,81442326017,8144,2,Indoor 03,,,true,false,129,44,44,47,,,47,47,,,152,171,171,172,172,0.46,0,434,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.506,,,0,71.4,,60,,0,0
01/01/2024 02:36:26,ckklb630bbk2m84v0spg,81442326017,8144,2,Indoor 03,,,true,false,129,44,45,47,,,47,47,,,155,174,174,174,174,0.46,0,434,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.500,,,0,71.4,,60,,0,0
01/01/2024 02:51:26,ckklb630bbk2m84v0spg,81442326017,8144,2,Indoor 03,,,true,false,142,48,49,52,,,52,52,,,170,190,191,191,191,0.46,0,434,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.510,,,0,71.4,,60,,0,0
01/01/2024 03:06:26,ckklb630bbk2m84v0spg,81442326017,8144,2,Indoor 03,,,true,false,147,50,51,54,,,54,54,,,177,199,199,200,200,0.45,0,438,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.522,,,0,71.4,,61,,0,0
