Timestamp,Latitude,Longitude,PM2.5 AQI,PM10 AQI,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,Applied PM2.5 Custom Calibration Setting - Offset,PM4.0,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,Applied PM10 Custom Calibration Setting - Offset,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Status,Timestamp_Local
2024-04-29 21:07:45,,,57.0,14.0,14,15,,,15,15,,,44,49,49,49,49,0.43,0.0,406,,,0.0,,,,,23.65,,0.0,,,,,,,,,,,,,,,,,0.129,,,0.0,73.8,,59,,0.0,2024-04-30 00:07:45
2024-04-29 21:22:45,,,57.0,14.0,14,15,,,15,15,,,43,48,48,48,48,0.43,0.0,406,,,0.0,,,,,23.65,,0.0,,,,,,,,,,,,,,,,,0.137,,,0.0,73.6,,60,,0.0,2024-04-30 00:22:45
2024-04-29 21:37:45,,,55.0,13.0,14,14,,,14,14,,,42,47,47,47,47,0.43,0.0,411,,,0.0,,,,,23.64,,0.0,,,,,,,,,,,,,,,,,0.142,,,0.0,73.6,,60,,0.0,2024-04-30 00:37:45
2024-04-29 22:07:45,,,55.0,13.0,13,14,,,14,14,,,40,45,45,45,45,0.43,0.0,418,,,0.0,,,,,23.64,,0.0,,,,,,,,,,,,,,,,,0.159,,,0.0,73.4,,60,,0.0,2024-04-30 01:07:45
2024-04-29 22:22:45,,,53.0,12.0,12,13,,,13,13,,,39,43,43,43,44,0.43,0.0,420,,,0.0,,,,,23.64,,0.0,,,,,,,,,,,,,,,,,0.164,,,0.0,73.4,,60,,0.0,2024-04-30 01:22:45
2024-04-29 22:37:45,,,53.0,12.0,12,13,,,13,13,,,38,42,43,43,43,0.43,0.0,421,,,0.0,,,,,23.63,,0.0,,,,,,,,,,,,,,,,,0.164,,,0.0,73.2,,61,,0.0,2024-04-30 01:37:45
2024-04-29 23:07:45,,,50.0,11.0,12,12,,,12,12,,,37,41,41,41,41,0.43,0.0,415,,,0.0,,,,,23.63,,0.0,,,,,,,,,,,,,,,,,0.168,,,0.0,73.0,,61,,0.0,2024-04-30 02:07:45
2024-04-29 23:22:45,,,50.0,11.0,12,12,,,12,12,,,37,41,41,41,41,0.43,0.0,412,,,0.0,,,,,23.62,,0.0,,,,,,,,,,,,,,,,,0.173,,,0.0,73.0,,61,,0.0,2024-04-30 02:22:45
2024-04-29 23:37:45,,,50.0,11.0,11,12,,,12,12,,,35,39,39,39,39,0.43,0.0,414,,,0.0,,,,,23.62,,0.0,,,,,,,,,,,,,,,,,0.178,,,0.0,73.0,,61,,0.0,2024-04-30 02:37:45
2024-04-30 00:07:45,,,46.0,10.0,11,11,,,11,11,,,33,37,37,37,37,0.42,0.0,424,,,0.0,,,,,23.61,,0.0,,,,,,,,,,,,,,,,,0.179,,,0.0,72.9,,61,,0.0,2024-04-30 03:07:45
