Timestamp,Latitude,Longitude,PM2.5 AQI,PM10 AQI,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,Applied PM2.5 Custom Calibration Setting - Offset,PM4.0,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,Applied PM10 Custom Calibration Setting - Offset,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Status,Timestamp_Local
2024-05-03 21:02:05,,,97.0,31.0,32,34,,,34,34,,,109,122,122,123,123,0.47,0.0,410,,,0.0,,,,,23.63,,0.0,,,,,,,,,,,,,,,,,0.043,,,0.0,72.1,,68,,0.0,2024-05-04 00:02:05
2024-05-03 21:17:05,,,91.0,29.0,29,31,,,31,31,,,98,110,110,110,111,0.46,0.0,403,,,0.0,,,,,23.63,,0.0,,,,,,,,,,,,,,,,,0.039,,,0.0,72.1,,68,,0.0,2024-05-04 00:17:05
2024-05-03 21:32:05,,,84.0,26.0,27,28,,,28,28,,,89,100,101,101,101,0.46,0.0,400,,,0.0,,,,,23.62,,0.0,,,,,,,,,,,,,,,,,0.034,,,0.0,72.0,,68,,0.0,2024-05-04 00:32:05
2024-05-03 22:02:05,,,70.0,19.0,20,21,,,21,21,,,68,76,76,76,76,0.47,0.0,405,,,0.0,,,,,23.62,,0.0,,,,,,,,,,,,,,,,,0.022,,,0.0,71.8,,68,,0.0,2024-05-04 01:02:05
2024-05-03 22:17:05,,,63.0,17.0,17,18,,,18,18,,,58,65,66,66,66,0.46,0.0,415,,,0.0,,,,,23.62,,0.0,,,,,,,,,,,,,,,,,0.015,,,0.0,71.6,,68,,0.0,2024-05-04 01:17:05
2024-05-03 22:32:05,,,59.0,15.0,15,16,,,16,16,,,50,56,56,56,56,0.46,0.0,416,,,0.0,,,,,23.62,,0.0,,,,,,,,,,,,,,,,,0.013,,,0.0,71.6,,68,,0.0,2024-05-04 01:32:05
2024-05-03 23:02:05,,,46.0,10.0,11,11,,,11,11,,,37,41,41,41,41,0.46,0.0,410,,,0.0,,,,,23.61,,0.0,,,,,,,,,,,,,,,,,0.014,,,0.0,71.2,,68,,0.0,2024-05-04 02:02:05
2024-05-04 03:02:40,,,13.0,3.0,3,3,,,3,3,,,9,10,10,10,10,0.43,0.0,402,,,0.0,,,,,23.63,,0.0,,,,,,,,,,,,,,,,,0.003,,,0.0,70.5,,67,,0.0,2024-05-04 06:02:40
2024-05-04 03:17:40,,,13.0,3.0,3,3,,,3,3,,,9,10,10,10,10,0.42,0.0,399,,,0.0,,,,,23.63,,0.0,,,,,,,,,,,,,,,,,0.013,,,0.0,70.3,,67,,0.0,2024-05-04 06:17:40
2024-05-04 05:02:43,,,53.0,12.0,12,13,,,13,13,,,44,49,49,49,49,0.45,0.0,483,,,0.0,,,,,23.56,,0.0,,,,,,,,,,,,,,,,,0.017,,,0.0,61.3,,85,,0.0,2024-05-04 08:02:43
2024-05-04 05:17:43,,,38.0,8.0,8,9,,,9,9,,,30,34,34,34,34,0.44,0.0,454,,,0.0,,,,,23.56,,0.0,,,,,,,,,,,,,,,,,0.019,,,0.0,61.3,,86,,0.0,2024-05-04 08:17:43
2024-05-04 05:32:43,,,38.0,8.0,9,9,,,9,9,,,30,34,34,34,34,0.43,0.0,439,,,0.0,,,,,23.56,,0.0,,,,,,,,,,,,,,,,,0.032,,,0.0,61.5,,85,,0.0,2024-05-04 08:32:43
2024-05-04 07:02:43,,,50.0,11.0,11,12,,,12,12,,,39,44,44,44,44,0.41,0.0,405,,,0.0,,,,,23.57,,0.0,,,,,,,,,,,,,,,,,0.041,,,0.0,65.5,,80,,0.0,2024-05-04 10:02:43
2024-05-04 07:17:43,,,46.0,10.0,10,11,,,11,11,,,36,40,40,40,40,0.42,0.0,402,,,0.0,,,,,23.57,,0.0,,,,,,,,,,,,,,,,,0.03,,,0.0,66.2,,78,,0.0,2024-05-04 10:17:43
2024-05-04 07:32:43,,,42.0,9.0,10,10,,,10,10,,,33,37,38,38,38,0.43,0.0,399,,,0.0,,,,,23.57,,0.0,,,,,,,,,,,,,,,,,0.027,,,0.0,66.4,,77,,0.0,2024-05-04 10:32:43
2024-05-04 08:06:20,,,61.0,16.0,16,17,,,17,17,,,56,63,63,63,64,0.42,0.0,452,,,0.0,,,,,23.57,,0.0,,,,,,,,,,,,,,,,,0.064,,,0.0,66.4,,80,,0.0,2024-05-04 11:06:20
2024-05-04 08:21:20,,,46.0,10.0,10,11,,,11,11,,,35,39,39,39,39,0.44,0.0,436,,,0.0,,,,,23.56,,0.0,,,,,,,,,,,,,,,,,0.059,,,0.0,67.5,,77,,0.0,2024-05-04 11:21:20
2024-05-04 08:36:20,,,38.0,8.0,8,9,,,9,9,,,28,32,32,32,32,0.44,0.0,394,,,0.0,,,,,23.56,,0.0,,,,,,,,,,,,,,,,,0.028,,,0.0,68.7,,73,,0.0,2024-05-04 11:36:20
2024-05-04 09:06:20,,,38.0,8.0,9,9,,,9,9,,,30,34,34,34,34,0.43,0.0,400,,,0.0,,,,,23.55,,0.0,,,,,,,,,,,,,,,,,0.04,,,0.0,70.2,,70,,0.0,2024-05-04 12:06:20
2024-05-04 09:21:20,,,38.0,8.0,8,9,,,9,9,,,28,32,32,32,32,0.43,0.0,401,,,0.0,,,,,23.54,,0.0,,,,,,,,,,,,,,,,,0.051,,,0.0,69.6,,72,,0.0,2024-05-04 12:21:20
2024-05-04 09:36:20,,,38.0,8.0,9,9,,,9,9,,,31,34,35,35,35,0.42,0.0,408,,,0.0,,,,,23.54,,0.0,,,,,,,,,,,,,,,,,0.038,,,0.0,67.3,,77,,0.0,2024-05-04 12:36:20
2024-05-04 10:06:20,,,33.0,7.0,8,8,,,8,8,,,27,30,30,30,30,0.43,0.0,391,,,0.0,,,,,23.53,,0.0,,,,,,,,,,,,,,,,,0.03,,,0.0,63.0,,84,,0.0,2024-05-04 13:06:20
2024-05-04 10:21:20,,,42.0,9.0,9,10,,,10,10,,,32,36,36,36,36,0.42,0.0,411,,,0.0,,,,,23.53,,0.0,,,,,,,,,,,,,,,,,0.071,,,0.0,63.1,,85,,0.0,2024-05-04 13:21:20
2024-05-04 10:36:20,,,46.0,10.0,11,11,,,11,11,,,38,42,43,43,43,0.42,0.0,410,,,0.0,,,,,23.52,,0.0,,,,,,,,,,,,,,,,,0.095,,,0.0,64.0,,83,,0.0,2024-05-04 13:36:20
2024-05-04 11:06:20,,,33.0,7.0,8,8,,,8,8,,,28,31,31,31,31,0.42,0.0,402,,,0.0,,,,,23.51,,0.0,,,,,,,,,,,,,,,,,0.053,,,0.0,64.9,,80,,0.0,2024-05-04 14:06:20
2024-05-04 11:21:20,,,33.0,7.0,7,8,,,8,8,,,26,29,29,29,29,0.42,0.0,391,,,0.0,,,,,23.51,,0.0,,,,,,,,,,,,,,,,,0.067,,,0.0,66.0,,78,,0.0,2024-05-04 14:21:20
