Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Fahrenheit,Celsius,%,,,
12/07/2023 00:10:36,12/06/2023 19:10:36,24,25,,,25,25,,,78,88,88,88,88,0,443,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.161,,,85,0,69.6,,51,,0,0
12/07/2023 00:25:36,12/06/2023 19:25:36,23,24,,,24,24,,,75,84,84,84,84,0,444,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.144,,,77,0,69.4,,51,,0,0
12/07/2023 00:40:36,12/06/2023 19:40:36,22,23,,,23,23,,,72,81,81,81,81,0,446,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.122,,,65,0,69.4,,51,,0,0
12/07/2023 00:55:36,12/06/2023 19:55:36,22,23,,,23,23,,,71,80,80,80,80,0,447,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.117,,,62,0,69.3,,51,,0,0
12/07/2023 01:10:36,12/06/2023 20:10:36,22,23,,,24,24,,,73,82,83,83,83,0,452,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.120,,,64,0,69.1,,51,,0,0
12/07/2023 01:25:36,12/06/2023 20:25:36,21,23,,,23,23,,,70,79,79,79,79,0,458,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.110,,,58,0,68.9,,51,,0,0
12/07/2023 01:40:36,12/06/2023 20:40:36,20,21,,,21,21,,,65,73,74,74,74,0,461,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.104,,,55,0,68.9,,51,,0,0
12/07/2023 01:55:36,12/06/2023 20:55:36,19,20,,,20,20,,,64,72,72,72,72,0,461,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.088,,,47,0,68.7,,51,,0,0
12/07/2023 02:10:36,12/06/2023 21:10:36,19,20,,,20,20,,,62,69,69,69,69,0,459,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.072,,,38,0,68.5,,51,,0,0
